id,code,prefix,start,end,label
DE1-100,DE1-100,DE,1,100,History of the Greco-Roman world
DE1-15.5,DE1-15.5,DE,1,15.5,General
DE23-31,DE23-31,DE,23,31,Geography
DE46-73.2,DE46-73.2,DE,46,73.2,"Antiquities. Civilization. Culture. Ethnography"
DE80-100,DE80-100,DE,80,100,History
