pleiades_id,pleiades_url,place_label,place_type,min_date,max_date,geonames_id,geonames_url,geonames_label,match_type,distance_km,pleiades_location_precision,pleiades_feature_types,geonames_feature_code,geonames_feature_code_label
187624,http://pleiades.stoa.org/places/187624,Vitudurum,settlement,-30,2100,2657970,http://sws.geonames.org/2657970/,Winterthur,distance,0.977,precise,settlement,PPLA2,seat of a second-order administrative division
189103682,http://pleiades.stoa.org/places/189103682,HaMa'apil,"settlement, settlement-modern",1700,2100,294910,http://sws.geonames.org/294910/,,distance,0.07,precise,"settlement, settlement-modern",PPL,populated place
189900109,http://pleiades.stoa.org/places/189900109,Tell el-Farkha,settlement,-4500,2100,8604991,http://sws.geonames.org/8604991/,,distance,6.49,precise,settlement,RUIN,ruin(s)
190803325,http://pleiades.stoa.org/places/190803325,Ašḫāni,"settlement, settlement-modern",-1200,2100,168325,http://sws.geonames.org/168325/,Khan Shaykhun,distance,0.414,precise,"settlement, settlement-modern",PPLA3,seat of a third-order administrative division
191400484,http://pleiades.stoa.org/places/191400484,Luristan,region,1700,2100,125607,http://sws.geonames.org/125607/,Lorestān,distance,0.0,precise,region,RGN,region
192555966,http://pleiades.stoa.org/places/192555966,Sam'al,"findspot, settlement, archaeological-site",-2000,2100,7623014,http://sws.geonames.org/7623014/,,distance,3.795,precise,settlement,MND,mound(s)
193878353,http://pleiades.stoa.org/places/193878353,Kizkapanli,"findspot, archaeological-site, settlement-modern",1700,2100,307054,http://sws.geonames.org/307054/,,distance,2.396,precise,settlement-modern,PPL,populated place
195092807,http://pleiades.stoa.org/places/195092807,Pyramid of Cestius,"tomb, pyramid",-30,2100,8015133,http://sws.geonames.org/8015133/,,distance,0.006,precise,"tomb, pyramid",ANS,archaeological/prehistoric site
195443086,http://pleiades.stoa.org/places/195443086,Abu Sir,cemetery,-2670,2100,362071,http://sws.geonames.org/362071/,,distance,1.872,precise,cemetery,PPL,populated place
195955354,http://pleiades.stoa.org/places/195955354,Spera,"settlement, settlement-modern",640,2100,2517897,http://sws.geonames.org/2517897/,Espera,distance,0.308,precise,"settlement, settlement-modern",PPLA3,seat of a third-order administrative division
195955354,http://pleiades.stoa.org/places/195955354,Spera,"settlement, settlement-modern",640,2100,6356932,http://sws.geonames.org/6356932/,,distance,1.047,precise,"settlement, settlement-modern",ADM3,third-order administrative division
197062,http://pleiades.stoa.org/places/197062,Ad Flexum,fort,-30,640,3047896,http://sws.geonames.org/3047896/,,distance,0.726,precise,fort,PPLA2,seat of a second-order administrative division
197102,http://pleiades.stoa.org/places/197102,Albona,settlement,-330,640,3196834,http://sws.geonames.org/3196834/,,distance,0.49,precise,settlement,PPLA2,seat of a second-order administrative division
197113,http://pleiades.stoa.org/places/197113,Andautonia,settlement,-30,2100,3191200,http://sws.geonames.org/3191200/,,distance,1.025,precise,settlement,PPL,populated place
197130,http://pleiades.stoa.org/places/197130,Aquincum,settlement,-30,2100,3047211,http://sws.geonames.org/3047211/,,distance,1.981,precise,settlement,PPLX,section of populated place
197130,http://pleiades.stoa.org/places/197130,Aquincum,settlement,-30,2100,9457234,http://sws.geonames.org/9457234/,,distance,0.007,precise,settlement,ANS,archaeological/prehistoric site
197133,http://pleiades.stoa.org/places/197133,Arausa,settlement,-30,640,3187489,http://sws.geonames.org/3187489/,,distance,4.886,precise,settlement,PPLA2,seat of a second-order administrative division
197134,http://pleiades.stoa.org/places/197134,Arba,settlement,-550,640,3192178,http://sws.geonames.org/3192178/,,distance,0.28,precise,settlement,PPLA2,seat of a second-order administrative division
197135,http://pleiades.stoa.org/places/197135,Arba (island),island,1700,2100,3192178,http://sws.geonames.org/3192178/,,distance,2.81,precise,island,PPLA2,seat of a second-order administrative division
197141,http://pleiades.stoa.org/places/197141,Arrabona,settlement,-30,640,3052009,http://sws.geonames.org/3052009/,,bbox,0.0,rough,settlement,PPLA,seat of a first-order administrative division
197142,http://pleiades.stoa.org/places/197142,Arsia (river),river,-30,2100,3191963,http://sws.geonames.org/3191963/,,distance,5.59,precise,river,PPLA2,seat of a second-order administrative division
197145,http://pleiades.stoa.org/places/197145,Asseria,settlement,-330,640,3204760,http://sws.geonames.org/3204760/,,distance,3.629,precise,settlement,RUIN,ruin(s)
197172,http://pleiades.stoa.org/places/197172,Blandona,station,-30,640,3204121,http://sws.geonames.org/3204121/,,distance,6.19,precise,station,PPLA2,seat of a second-order administrative division
197178,http://pleiades.stoa.org/places/197178,Brattia (island),island,-550,2100,3203594,http://sws.geonames.org/3203594/,,distance,0.799,precise,island,ISL,island
197180,http://pleiades.stoa.org/places/197180,Brigetio,settlement,-30,640,8224702,http://sws.geonames.org/8224702/,,distance,1.803,precise,settlement,ANS,archaeological/prehistoric site
197184,http://pleiades.stoa.org/places/197184,Burnum,settlement,-330,640,3202974,http://sws.geonames.org/3202974/,,distance,3.983,precise,settlement,RUIN,ruin(s)
197187,http://pleiades.stoa.org/places/197187,Campona,fort,-30,2100,3047502,http://sws.geonames.org/3047502/,,distance,0.37,precise,fort,PPLX,section of populated place
197206,http://pleiades.stoa.org/places/197206,Celeia,settlement,-30,2100,3202780,http://sws.geonames.org/3202780/,,distance,3.369,precise,settlement,ADM1,first-order administrative division
197206,http://pleiades.stoa.org/places/197206,Celeia,settlement,-30,2100,3202781,http://sws.geonames.org/3202781/,,distance,1.523,precise,settlement,PPLA,seat of a first-order administrative division
197207,http://pleiades.stoa.org/places/197207,Cibalae,"settlement, settlement-modern",-30,2099,3187719,http://sws.geonames.org/3187719/,,distance,0.414,precise,settlement,PPLA2,seat of a second-order administrative division
197223,http://pleiades.stoa.org/places/197223,Corcoras (river),river,1700,2100,3197205,http://sws.geonames.org/3197205/,,distance,0.0,precise,river,STM,stream
197227,http://pleiades.stoa.org/places/197227,Cornacum,fort,-30,640,3190307,http://sws.geonames.org/3190307/,,distance,0.338,precise,fort,PPL,populated place
197234,http://pleiades.stoa.org/places/197234,Curicta (island),island,-30,2100,3197206,http://sws.geonames.org/3197206/,,distance,1.639,precise,island,ISL,island
197234,http://pleiades.stoa.org/places/197234,Curicta (island),island,-30,2100,3197208,http://sws.geonames.org/3197208/,,distance,4.77,precise,island,PPL,populated place
197240,http://pleiades.stoa.org/places/197240,Dalmatia (region),region,,,8134005,http://sws.geonames.org/8134005/,,distance,0.023,related,region,ANS,archaeological/prehistoric site
197240,http://pleiades.stoa.org/places/197240,Dalmatia (region),region,,,8378497,http://sws.geonames.org/8378497/,,distance,0.021,related,region,ADM1H,historical first-order administrative division
197247,http://pleiades.stoa.org/places/197247,Diluntum,settlement,-330,2100,3189823,http://sws.geonames.org/3189823/,,distance,0.599,precise,settlement,PPLA3,seat of a third-order administrative division
197247,http://pleiades.stoa.org/places/197247,Diluntum,settlement,-330,2100,3294557,http://sws.geonames.org/3294557/,,distance,6.369,precise,settlement,ADM3,third-order administrative division
197257,http://pleiades.stoa.org/places/197257,Elaphites (islands),"archipelago, island",-550,2100,11064862,http://sws.geonames.org/11064862/,Elaphiti Islands,distance,2.426,precise,"archipelago, island",ISLS,islands
197258,http://pleiades.stoa.org/places/197258,Emona,settlement,-330,2100,3196359,http://sws.geonames.org/3196359/,,distance,0.075,precise,settlement,PPLC,capital of a political entity
197258,http://pleiades.stoa.org/places/197258,Emona,settlement,-330,2100,3239318,http://sws.geonames.org/3239318/,,distance,0.897,precise,settlement,ADM1,first-order administrative division
197273,http://pleiades.stoa.org/places/197273,Flavia Solva,"settlement, archaeological-site",-30,2100,2762109,http://sws.geonames.org/2762109/,Wagna,bbox,0.0,precise,settlement,PPLA3,seat of a third-order administrative division
197273,http://pleiades.stoa.org/places/197273,Flavia Solva,"settlement, archaeological-site",-30,2100,7873478,http://sws.geonames.org/7873478/,,distance,0.578,precise,settlement,ADM3,third-order administrative division
197287,http://pleiades.stoa.org/places/197287,Gorsium/Herculia,"fort-2, settlement, archaeological-site",-30,2100,3044199,http://sws.geonames.org/3044199/,,distance,1.761,precise,settlement,PPL,populated place
197312,http://pleiades.stoa.org/places/197312,Iader,"urban, settlement, port, plaza",-330,2100,11055010,http://sws.geonames.org/11055010/,Town of Zadar,distance,0.86,precise,"urban, settlement, port, plaza",ADM2,second-order administrative division
197312,http://pleiades.stoa.org/places/197312,Iader,"urban, settlement, port, plaza",-330,2100,3186952,http://sws.geonames.org/3186952/,,distance,0.113,precise,"urban, settlement, port, plaza",PPLA,seat of a first-order administrative division
197323,http://pleiades.stoa.org/places/197323,Intercisa,fort,-30,2100,3047474,http://sws.geonames.org/3047474/,,distance,0.952,precise,fort,PPLL,populated locality
197323,http://pleiades.stoa.org/places/197323,Intercisa,fort,-30,2100,3053438,http://sws.geonames.org/3053438/,,distance,1.204,precise,fort,PPL,populated place
197329,http://pleiades.stoa.org/places/197329,Issa (island),island,-550,2100,3187683,http://sws.geonames.org/3187683/,,bbox,0.0,precise,island,ISL,island
197329,http://pleiades.stoa.org/places/197329,Issa (island),island,-550,2100,3187685,http://sws.geonames.org/3187685/,,bbox,0.0,precise,island,PPLA2,seat of a second-order administrative division
197329,http://pleiades.stoa.org/places/197329,Issa (island),island,-550,2100,9255097,http://sws.geonames.org/9255097/,,bbox,0.0,precise,island,HTL,hotel
197342,http://pleiades.stoa.org/places/197342,Ladesta (island),island,-30,2100,11500164,http://sws.geonames.org/11500164/,Lastovo,distance,1.811,precise,island,AIRS,seaplane landing area
197342,http://pleiades.stoa.org/places/197342,Ladesta (island),island,-30,2100,3196752,http://sws.geonames.org/3196752/,,distance,5.014,precise,island,ISL,island
197342,http://pleiades.stoa.org/places/197342,Ladesta (island),island,-30,2100,3196754,http://sws.geonames.org/3196754/,,distance,6.099,precise,island,PPLA2,seat of a second-order administrative division
197356,http://pleiades.stoa.org/places/197356,Lissa (island),island,-30,2100,3188537,http://sws.geonames.org/3188537/,,bbox,0.0,precise,island,ISL,island
197356,http://pleiades.stoa.org/places/197356,Lissa (island),island,-30,2100,3188538,http://sws.geonames.org/3188538/,,bbox,0.0,precise,island,PPL,populated place
197357,http://pleiades.stoa.org/places/197357,Longaticum,station,-30,640,3196288,http://sws.geonames.org/3196288/,,distance,1.321,precise,station,ADM1,first-order administrative division
197365,http://pleiades.stoa.org/places/197365,Magdalensberg,settlement,-330,2100,2772136,http://sws.geonames.org/2772136/,,distance,1.014,precise,settlement,MT,mountain
197365,http://pleiades.stoa.org/places/197365,Magdalensberg,settlement,-330,2100,2772137,http://sws.geonames.org/2772137/,,distance,0.069,precise,settlement,MSTY,monastery
197365,http://pleiades.stoa.org/places/197365,Magdalensberg,settlement,-330,2100,7871639,http://sws.geonames.org/7871639/,,distance,4.457,precise,settlement,ADM3,third-order administrative division
197371,http://pleiades.stoa.org/places/197371,Marsonia,settlement,-30,640,3190586,http://sws.geonames.org/3190586/,,distance,0.298,precise,settlement,PPLA,seat of a first-order administrative division
197386,http://pleiades.stoa.org/places/197386,Muccurum,settlement,-30,640,3195890,http://sws.geonames.org/3195890/,,distance,0.307,precise,settlement,PPLA2,seat of a second-order administrative division
197389,http://pleiades.stoa.org/places/197389,Mursa,settlement,-30,2100,3193935,http://sws.geonames.org/3193935/,,distance,1.725,precise,settlement,PPLA,seat of a first-order administrative division
197400,http://pleiades.stoa.org/places/197400,Narona,settlement,-30,2100,3187815,http://sws.geonames.org/3187815/,,distance,4.369,precise,settlement,PPL,populated place
197400,http://pleiades.stoa.org/places/197400,Narona,settlement,-30,2100,3287431,http://sws.geonames.org/3287431/,,distance,5.738,precise,settlement,PPLL,populated locality
197411,http://pleiades.stoa.org/places/197411,Noreia,settlement,-30,640,2770432,http://sws.geonames.org/2770432/,,distance,0.827,precise,settlement,PPL,populated place
197427,http://pleiades.stoa.org/places/197427,Parentium,settlement,-330,2100,3192699,http://sws.geonames.org/3192699/,,distance,0.188,precise,settlement,PPLA2,seat of a second-order administrative division
197438,http://pleiades.stoa.org/places/197438,Piquentum,settlement,-330,640,3202942,http://sws.geonames.org/3202942/,,distance,0.4,precise,settlement,PPLA2,seat of a second-order administrative division
197442,http://pleiades.stoa.org/places/197442,Plana,settlement,-30,640,3193277,http://sws.geonames.org/3193277/,,distance,0.045,precise,settlement,PPL,populated place
197442,http://pleiades.stoa.org/places/197442,Plana,settlement,-30,640,3293443,http://sws.geonames.org/3293443/,,distance,0.46,precise,settlement,PPLL,populated locality
197448,http://pleiades.stoa.org/places/197448,Pola,"settlement, port",-330,2100,3192224,http://sws.geonames.org/3192224/,,distance,0.564,precise,"settlement, port",PPLA2,seat of a second-order administrative division
197448,http://pleiades.stoa.org/places/197448,Pola,"settlement, port",-330,2100,9255227,http://sws.geonames.org/9255227/,,distance,0.716,precise,"settlement, port",HTL,hotel
197457,http://pleiades.stoa.org/places/197457,Praetorium Latobicorum,settlement,-30,640,3188886,http://sws.geonames.org/3188886/,,distance,2.062,precise,settlement,PPLA,seat of a first-order administrative division
197468,http://pleiades.stoa.org/places/197468,Ramista,station,-30,2100,3200823,http://sws.geonames.org/3200823/,,distance,0.649,precise,station,PPL,populated place
197483,http://pleiades.stoa.org/places/197483,Sala (river),river,1700,2100,2537763,http://sws.geonames.org/2537763/,Salé,distance,7.412,precise,river,PPL,populated place
197488,http://pleiades.stoa.org/places/197488,Salona,settlement,-330,2100,11054720,http://sws.geonames.org/11054720/,Town of Solin,distance,0.716,precise,settlement,ADM2,second-order administrative division
197488,http://pleiades.stoa.org/places/197488,Salona,settlement,-330,2100,3190359,http://sws.geonames.org/3190359/,,distance,0.881,precise,settlement,PPL,populated place
197498,http://pleiades.stoa.org/places/197498,Savaria,settlement,-30,2100,3044310,http://sws.geonames.org/3044310/,,distance,0.475,precise,settlement,PPLA,seat of a first-order administrative division
197498,http://pleiades.stoa.org/places/197498,Savaria,settlement,-30,2100,6299530,http://sws.geonames.org/6299530/,,distance,3.61,precise,settlement,STNM,meteorological station
197501,http://pleiades.stoa.org/places/197501,Scarbantia,settlement,-30,2100,3045190,http://sws.geonames.org/3045190/,,distance,0.558,precise,settlement,PPL,populated place
197502,http://pleiades.stoa.org/places/197502,Scardona,settlement,-330,2100,11054521,http://sws.geonames.org/11054521/,Town of Skradin,distance,0.152,precise,settlement,ADM2,second-order administrative division
197502,http://pleiades.stoa.org/places/197502,Scardona,settlement,-330,2100,3190692,http://sws.geonames.org/3190692/,,distance,0.287,precise,settlement,PPLA2,seat of a second-order administrative division
197504,http://pleiades.stoa.org/places/197504,Segestica/Siscia,settlement,-550,2100,3190813,http://sws.geonames.org/3190813/,,distance,1.972,precise,settlement,PPLA,seat of a first-order administrative division
197505,http://pleiades.stoa.org/places/197505,Senia,"settlement, port",-330,2100,11049293,http://sws.geonames.org/11049293/,Town of Senj,distance,0.346,precise,"settlement, port",ADM2,second-order administrative division
197505,http://pleiades.stoa.org/places/197505,Senia,"settlement, port",-330,2100,3191055,http://sws.geonames.org/3191055/,,distance,0.406,precise,"settlement, port",PPLA2,seat of a second-order administrative division
197519,http://pleiades.stoa.org/places/197519,Solva,fort,-30,1599,3053163,http://sws.geonames.org/3053163/,,distance,0.373,precise,fort,PPLA2,seat of a second-order administrative division
197523,http://pleiades.stoa.org/places/197523,Sopianae,settlement,-30,2100,3046526,http://sws.geonames.org/3046526/,,distance,0.234,precise,settlement,PPLA,seat of a first-order administrative division
197524,http://pleiades.stoa.org/places/197524,Spalatum,settlement,-30,2100,11500268,http://sws.geonames.org/11500268/,Split,distance,1.536,precise,settlement,AIRS,seaplane landing area
197524,http://pleiades.stoa.org/places/197524,Spalatum,settlement,-30,2100,3190259,http://sws.geonames.org/3190259/,,distance,4.704,precise,settlement,ADM2,second-order administrative division
197524,http://pleiades.stoa.org/places/197524,Spalatum,settlement,-30,2100,3190261,http://sws.geonames.org/3190261/,,distance,0.349,precise,settlement,PPLA,seat of a first-order administrative division
197524,http://pleiades.stoa.org/places/197524,Spalatum,settlement,-30,2100,6473679,http://sws.geonames.org/6473679/,,distance,2.215,precise,settlement,HTL,hotel
197526,http://pleiades.stoa.org/places/197526,Stagnum,settlement,-30,640,3189810,http://sws.geonames.org/3189810/,,distance,0.067,precise,settlement,PPLA2,seat of a second-order administrative division
197551,http://pleiades.stoa.org/places/197551,Teutoburgium,"fort-2, fort",-30,640,3202215,http://sws.geonames.org/3202215/,,distance,0.131,precise,fort,PPL,populated place
197553,http://pleiades.stoa.org/places/197553,Tit(i)us/Katarbates (river),river,-550,2100,3197205,http://sws.geonames.org/3197205/,,bbox,0.0,rough,river,STM,stream
197555,http://pleiades.stoa.org/places/197555,Tragurium,settlement,-330,640,3188763,http://sws.geonames.org/3188763/,,distance,0.578,precise,settlement,PPLA2,seat of a second-order administrative division
197564,http://pleiades.stoa.org/places/197564,Ulcisia Castra/Castra Constantia,"fort-2, fort",-30,2100,3044681,http://sws.geonames.org/3044681/,,distance,0.532,precise,fort,PPLA2,seat of a second-order administrative division
197568,http://pleiades.stoa.org/places/197568,Ursaria (island),island,-30,2100,3187145,http://sws.geonames.org/3187145/,,bbox,0.0,rough,island,PPLA2,seat of a second-order administrative division
197580,http://pleiades.stoa.org/places/197580,Vetus Salina,fort,-30,2100,3056414,http://sws.geonames.org/3056414/,,distance,0.586,precise,fort,PPL,populated place
197583,http://pleiades.stoa.org/places/197583,Virunum,settlement,-30,2100,2760472,http://sws.geonames.org/2760472/,Zollfeld,distance,1.902,precise,"settlement, amphitheatre",RGN,region
197583,http://pleiades.stoa.org/places/197583,Virunum,settlement,-30,2100,2760473,http://sws.geonames.org/2760473/,Zollfeld,distance,1.128,precise,"settlement, amphitheatre",PPL,populated place
197583,http://pleiades.stoa.org/places/197583,Virunum,settlement,-30,2100,8335034,http://sws.geonames.org/8335034/,,bbox,0.0,precise,"settlement, amphitheatre",ANS,archaeological/prehistoric site
199339871,http://pleiades.stoa.org/places/199339871,Avenches Roman amphitheater,amphitheatre,-30,2100,6941589,http://sws.geonames.org/6941589/,,bbox,0.0,precise,amphitheatre,AMTH,amphitheater
203037083,http://pleiades.stoa.org/places/203037083,Castalian spring,spring,-550,2100,9962188,http://sws.geonames.org/9962188/,,distance,1.155,precise,spring,HTL,hotel
20444,http://pleiades.stoa.org/places/20444,Dani,people,300,640,2623032,http://sws.geonames.org/2623032/,Denmark,bbox,0.0,rough,people,PCLI,independent political entity
20468,http://pleiades.stoa.org/places/20468,Germania,province,-330,640,6949698,http://sws.geonames.org/6949698/,,bbox,0.0,rough,province,MLWND,windmill
20487,http://pleiades.stoa.org/places/20487,Hibernia,island,-330,2100,2646052,http://sws.geonames.org/2646052/,,bbox,0.0,related,island,ISL,island
20487,http://pleiades.stoa.org/places/20487,Hibernia,island,-330,2100,2963597,http://sws.geonames.org/2963597/,,bbox,0.0,related,island,PCLI,independent political entity
20493,http://pleiades.stoa.org/places/20493,Iouernikos Okeanos,water-open,-30,2100,6640368,http://sws.geonames.org/6640368/,,distance,0.0,precise,water-open,SEA,sea
206874,http://pleiades.stoa.org/places/206874,Acumincum,fort,-30,640,785529,http://sws.geonames.org/785529/,,distance,0.614,precise,fort,PPL,populated place
206928,http://pleiades.stoa.org/places/206928,*Aquae,bath,-30,2100,683030,http://sws.geonames.org/683030/,,distance,3.009,precise,bath,PPLA2,seat of a second-order administrative division
206933,http://pleiades.stoa.org/places/206933,Arcidava,fort,-30,640,663207,http://sws.geonames.org/663207/,,distance,0.634,precise,fort,PPLA2,seat of a second-order administrative division
206935,http://pleiades.stoa.org/places/206935,Augusta (river),river,-30,640,728655,http://sws.geonames.org/728655/,,bbox,0.0,rough,river,STM,stream
206963,http://pleiades.stoa.org/places/206963,‘Berzobis’,fort,-30,300,684972,http://sws.geonames.org/684972/,,distance,0.114,precise,fort,PPLA2,seat of a second-order administrative division
206970,http://pleiades.stoa.org/places/206970,Blandiana,settlement,-30,300,684564,http://sws.geonames.org/684564/,,distance,0.042,precise,settlement,PPLA2,seat of a second-order administrative division
207065,http://pleiades.stoa.org/places/207065,Dacia,region,-330,300,8378493,http://sws.geonames.org/8378493/,,bbox,0.0,rough,region,ADM1H,historical first-order administrative division
207100,http://pleiades.stoa.org/places/207100,Drobeta,settlement,-30,640,678817,http://sws.geonames.org/678817/,,distance,0.428,precise,settlement,PPLA,seat of a first-order administrative division
207271756,http://pleiades.stoa.org/places/207271756,Forum Boarium (at Rome),"plaza, forum",-330,2100,11983686,http://sws.geonames.org/11983686/,Forum Boarium,bbox,0.0,precise,plaza,ANS,archaeological/prehistoric site
207293,http://pleiades.stoa.org/places/207293,Montana,settlement,-30,640,729113,http://sws.geonames.org/729113/,,distance,6.777,precise,settlement,ADM2,second-order administrative division
207293,http://pleiades.stoa.org/places/207293,Montana,settlement,-30,640,729114,http://sws.geonames.org/729114/,,distance,0.427,precise,settlement,PPLA,seat of a first-order administrative division
207303,http://pleiades.stoa.org/places/207303,Naissus,settlement,-30,2100,787657,http://sws.geonames.org/787657/,,distance,1.209,precise,settlement,PPLA2,seat of a second-order administrative division
207304,http://pleiades.stoa.org/places/207304,Napoca,settlement,-30,300,681290,http://sws.geonames.org/681290/,,distance,0.876,precise,settlement,PPLA,seat of a first-order administrative division
207362,http://pleiades.stoa.org/places/207362,Potaissa,settlement,-30,300,664460,http://sws.geonames.org/664460/,,bbox,0.0,precise,settlement,PPL,populated place
207392,http://pleiades.stoa.org/places/207392,Rittium,fort,-30,640,785287,http://sws.geonames.org/785287/,,distance,0.6,precise,fort,PPL,populated place
207392,http://pleiades.stoa.org/places/207392,Rittium,fort,-30,640,9454823,http://sws.geonames.org/9454823/,,distance,3.224,precise,fort,ANS,archaeological/prehistoric site
207439,http://pleiades.stoa.org/places/207439,Serdica,"settlement, amphitheatre, archaeological-site",-30,2100,6458974,http://sws.geonames.org/6458974/,,distance,5.062,precise,"settlement, amphitheatre",ADM2,second-order administrative division
207439,http://pleiades.stoa.org/places/207439,Serdica,"settlement, amphitheatre, archaeological-site",-30,2100,727011,http://sws.geonames.org/727011/,,distance,3.205,precise,"settlement, amphitheatre",PPLC,capital of a political entity
207443,http://pleiades.stoa.org/places/207443,Singidunum,settlement,-30,2100,792680,http://sws.geonames.org/792680/,,bbox,0.0,precise,settlement,PPLC,capital of a political entity
207447,http://pleiades.stoa.org/places/207447,Sirmium,"settlement, archaeological-site",-30,2100,3190103,http://sws.geonames.org/3190103/,,distance,1.118,precise,settlement,PPLA2,seat of a second-order administrative division
207488,http://pleiades.stoa.org/places/207488,Taurunum,fort,-30,640,783920,http://sws.geonames.org/783920/,,distance,1.364,precise,fort,PPLA3,seat of a third-order administrative division
207549,http://pleiades.stoa.org/places/207549,Viminacium,settlement,-30,2100,789210,http://sws.geonames.org/789210/,,distance,2.27,precise,settlement,PPL,populated place
207549,http://pleiades.stoa.org/places/207549,Viminacium,settlement,-30,2100,8224450,http://sws.geonames.org/8224450/,,distance,3.226,precise,settlement,ANS,archaeological/prehistoric site
207801353,http://pleiades.stoa.org/places/207801353,Abbazia di San Vincenzo al Volturno,"church-2, abbey-church",640,2100,11594011,http://sws.geonames.org/11594011/,San Vincenzo al Volturno,distance,0.456,precise,"church-2, abbey-church",CH,church
211425276,http://pleiades.stoa.org/places/211425276,Būr Saʿīd,settlement,1683,2000,358617,http://sws.geonames.org/358617/,,bbox,0.0,rough,settlement,ADM1,first-order administrative division
211425276,http://pleiades.stoa.org/places/211425276,Būr Saʿīd,settlement,1683,2000,358619,http://sws.geonames.org/358619/,,bbox,0.0,rough,settlement,PPLA,seat of a first-order administrative division
211425278,http://pleiades.stoa.org/places/211425278,al-Ḫābūr aš-Šarqī,settlement,-2000,2000,94688,http://sws.geonames.org/94688/,,bbox,0.0,rough,settlement,STM,stream
211425279,http://pleiades.stoa.org/places/211425279,Rašt,settlement,-2000,2000,118743,http://sws.geonames.org/118743/,Rasht,bbox,0.0,rough,settlement,PPLA,seat of a first-order administrative division
211425280,http://pleiades.stoa.org/places/211425280,Ābādān,settlement,-1200,2000,145457,http://sws.geonames.org/145457/,Jazīreh-ye Ābādān,bbox,0.0,rough,settlement,ISL,island
211425280,http://pleiades.stoa.org/places/211425280,Ābādān,settlement,-1200,2000,145459,http://sws.geonames.org/145459/,Ābādān,bbox,0.0,rough,settlement,PPL,populated place
211425280,http://pleiades.stoa.org/places/211425280,Ābādān,settlement,-1200,2000,449544,http://sws.geonames.org/449544/,,bbox,0.0,rough,settlement,ADM2,second-order administrative division
212270979,http://pleiades.stoa.org/places/212270979,Daskalio,island,1700,2100,413885,http://sws.geonames.org/413885/,,bbox,0.0,precise,island,ISL,island
214160492,http://pleiades.stoa.org/places/214160492,Urartu,state,-1600,2100,298117,http://sws.geonames.org/298117/,,bbox,0.0,related,region,PPLA,seat of a first-order administrative division
216698,http://pleiades.stoa.org/places/216698,Aliobrix,fort,-30,300,698379,http://sws.geonames.org/698379/,,distance,5.213,precise,fort,PPL,populated place
216706,http://pleiades.stoa.org/places/216706,Apollonia Pontica/Sozopolis,settlement,-550,640,726963,http://sws.geonames.org/726963/,,distance,0.283,precise,settlement,PPLA2,seat of a second-order administrative division
216721,http://pleiades.stoa.org/places/216721,Aulaiouteichos/Agathopolis,settlement,-550,640,733722,http://sws.geonames.org/733722/,,distance,0.191,precise,settlement,PPL,populated place
216744,http://pleiades.stoa.org/places/216744,Callatis,"settlement, port",-550,2099,673921,http://sws.geonames.org/673921/,,distance,1.908,precise,"settlement, port",PPLA2,seat of a second-order administrative division
216748,http://pleiades.stoa.org/places/216748,Capidava,fort,-30,640,682814,http://sws.geonames.org/682814/,,distance,0.464,precise,fort,PPL,populated place
216748,http://pleiades.stoa.org/places/216748,Capidava,fort,-30,640,9534984,http://sws.geonames.org/9534984/,,distance,0.03,precise,fort,ANS,archaeological/prehistoric site
216791,http://pleiades.stoa.org/places/216791,Dinogetia,"fort-2, fort",-30,640,679345,http://sws.geonames.org/679345/,,distance,1.743,precise,fort,RUIN,ruin(s)
216800,http://pleiades.stoa.org/places/216800,Durostorum,settlement,-30,2099,727221,http://sws.geonames.org/727221/,,bbox,0.0,precise,settlement,PPLA,seat of a first-order administrative division
216839,http://pleiades.stoa.org/places/216839,Histria,"settlement, fort",-550,640,675471,http://sws.geonames.org/675471/,,distance,5.07,precise,"settlement, fort",PPLA2,seat of a second-order administrative division
216839,http://pleiades.stoa.org/places/216839,Histria,"settlement, fort",-550,640,676144,http://sws.geonames.org/676144/,,distance,0.251,precise,"settlement, fort",RUIN,ruin(s)
216880,http://pleiades.stoa.org/places/216880,Melta,station,-30,640,729559,http://sws.geonames.org/729559/,,distance,0.163,precise,station,PPLA,seat of a first-order administrative division
216882,http://pleiades.stoa.org/places/216882,Mesembria,settlement,-10000,2100,728825,http://sws.geonames.org/728825/,,distance,0.948,precise,settlement,PPL,populated place
216899,http://pleiades.stoa.org/places/216899,Novae,"fort-2, settlement",-30,640,726534,http://sws.geonames.org/726534/,,distance,3.744,precise,settlement,PPL,populated place
216904,http://pleiades.stoa.org/places/216904,Odessus,settlement,-550,2100,726050,http://sws.geonames.org/726050/,,distance,1.197,precise,settlement,PPLA,seat of a first-order administrative division
216927,http://pleiades.stoa.org/places/216927,Philippopolis/Trimontium,settlement,-330,2099,728193,http://sws.geonames.org/728193/,,distance,0.492,precise,settlement,PPLA,seat of a first-order administrative division
216958,http://pleiades.stoa.org/places/216958,Romula/Malva,settlement,-30,640,668690,http://sws.geonames.org/668690/,,distance,1.038,precise,settlement,HSTS,historical site
217016,http://pleiades.stoa.org/places/217016,Tomis,settlement,-550,2100,680963,http://sws.geonames.org/680963/,,distance,1.509,precise,settlement,PPLA,seat of a first-order administrative division
217025,http://pleiades.stoa.org/places/217025,Troesmis,"fort-2, settlement, fort",-30,1999,8224453,http://sws.geonames.org/8224453/,,distance,1.229,precise,"settlement, fort",ANS,archaeological/prehistoric site
