qid,qid_label,periodo_ids,canonical_type,confidence,has_temporal,has_geographical,coverage_badge,p31_rows_count,geo_rows_count,temporal_rows_count,decision_rationale_json
Q540479,Pliensbachian,9qtgw3hf7,UNRESOLVED_FOR_SCA,0.00,true,true,gold_star,2,2,3,"{""qid"": {""id"": ""Q540479"", ""label"": ""Pliensbachian""}, ""decision"": {""canonical_type"": ""UNRESOLVED_FOR_SCA"", ""confidence"": 0.0, ""vote_scores"": {}, ""coverage_badge"": ""gold_star""}, ""periodo_ids"": [""9qtgw3hf7""], ""property_groups"": {""hierarchy"": [{""property"": {""id"": ""P155"", ""label"": ""follows""}, ""value"": {""id"": ""Q911869"", ""label"": ""Sinemurian""}}, {""property"": {""id"": ""P156"", ""label"": ""followed by""}, ""value"": {""id"": ""Q914363"", ""label"": ""Toarcian""}}, {""property"": {""id"": ""P31"", ""label"": ""instance of""}, ""value"": {""id"": ""Q1123245"", ""label"": ""stage""}}, {""property"": {""id"": ""P31"", ""label"": ""instance of""}, ""value"": {""id"": ""Q568683"", ""label"": ""age""}}, {""property"": {""id"": ""P361"", ""label"": ""part of""}, ""value"": {""id"": ""Q284787"", ""label"": ""Early Jurassic""}}, {""property"": {""id"": ""P361"", ""label"": ""part of""}, ""value"": {""id"": ""Q63463770"", ""label"": ""ICS Standard Global Chronostratigraphic (Geochronologic) Scale""}}, {""property"": {""id"": ""P1365"", ""label"": ""replaces""}, ""value"": {""id"": ""Q19607173"", ""label"": ""Charmouthien""}}], ""temporal"": [{""property"": {""id"": ""P580"", ""label"": ""start time""}, ""value"": {""id"": null, ""label"": ""time=-190800000-00-00T00:00:00Z;precision=4""}}, {""property"": {""id"": ""P582"", ""label"": ""end time""}, ""value"": {""id"": null, ""label"": ""time=-182700000-00-00T00:00:00Z;precision=4""}}, {""property"": {""id"": ""P9350"", ""label"": ""PeriodO period ID""}, ""value"": {""id"": null, ""label"": ""9qtgw3hf7""}}], ""geographical"": [{""property"": {""id"": ""P625"", ""label"": ""coordinate location""}, ""value"": {""id"": null, ""label"": ""{'latitude': 54.4069, 'longitude': -0.4975, 'altitude': None, 'precision': 0.0001, 'globe': 'http://www.wikidata.org/entity/Q2'}""}}, {""property"": {""id"": ""P7153"", ""label"": ""significant place""}, ""value"": {""id"": ""Q24658757"", ""label"": ""Robin Hood's Bay""}}]}, ""coverage_flags"": {""has_temporal"": true, ""has_geographical"": true}, ""evidence"": [{""kind"": ""extraction_only"", ""message"": ""Deterministic type mapping disabled. Route to SCA adjudication."", ""qid"": {""id"": ""Q540479"", ""label"": ""Pliensbachian""}, ""periodo_ids"": [""9qtgw3hf7""], ""property_ids"": [""P1365"", ""P155"", ""P156"", ""P31"", ""P361"", ""P580"", ""P582"", ""P625"", ""P7153"", ""P9350""]}]}"
Q622265,Aptian,9qtgw8qq8,UNRESOLVED_FOR_SCA,0.00,true,false,silver,2,0,3,"{""qid"": {""id"": ""Q622265"", ""label"": ""Aptian""}, ""decision"": {""canonical_type"": ""UNRESOLVED_FOR_SCA"", ""confidence"": 0.0, ""vote_scores"": {}, ""coverage_badge"": ""silver""}, ""periodo_ids"": [""9qtgw8qq8""], ""property_groups"": {""hierarchy"": [{""property"": {""id"": ""P155"", ""label"": ""follows""}, ""value"": {""id"": ""Q732702"", ""label"": ""Barremian""}}, {""property"": {""id"": ""P156"", ""label"": ""followed by""}, ""value"": {""id"": ""Q301728"", ""label"": ""Albian""}}, {""property"": {""id"": ""P31"", ""label"": ""instance of""}, ""value"": {""id"": ""Q1123245"", ""label"": ""stage""}}, {""property"": {""id"": ""P31"", ""label"": ""instance of""}, ""value"": {""id"": ""Q568683"", ""label"": ""age""}}, {""property"": {""id"": ""P361"", ""label"": ""part of""}, ""value"": {""id"": ""Q752187"", ""label"": ""Early Cretaceous""}}, {""property"": {""id"": ""P361"", ""label"": ""part of""}, ""value"": {""id"": ""Q63463770"", ""label"": ""ICS Standard Global Chronostratigraphic (Geochronologic) Scale""}}], ""temporal"": [{""property"": {""id"": ""P580"", ""label"": ""start time""}, ""value"": {""id"": null, ""label"": ""time=-125000000-00-00T00:00:00Z;precision=3""}}, {""property"": {""id"": ""P582"", ""label"": ""end time""}, ""value"": {""id"": null, ""label"": ""time=-113000000-00-00T00:00:00Z;precision=3""}}, {""property"": {""id"": ""P9350"", ""label"": ""PeriodO period ID""}, ""value"": {""id"": null, ""label"": ""9qtgw8qq8""}}], ""geographical"": []}, ""coverage_flags"": {""has_temporal"": true, ""has_geographical"": false}, ""evidence"": [{""kind"": ""extraction_only"", ""message"": ""Deterministic type mapping disabled. Route to SCA adjudication."", ""qid"": {""id"": ""Q622265"", ""label"": ""Aptian""}, ""periodo_ids"": [""9qtgw8qq8""], ""property_ids"": [""P155"", ""P156"", ""P31"", ""P361"", ""P580"", ""P582"", ""P9350""]}]}"
Q623429,Reconstruction Era,6c6g3m8jh,UNRESOLVED_FOR_SCA,0.00,true,true,gold_star,2,2,3,"{""qid"": {""id"": ""Q623429"", ""label"": ""Reconstruction Era""}, ""decision"": {""canonical_type"": ""UNRESOLVED_FOR_SCA"", ""confidence"": 0.0, ""vote_scores"": {}, ""coverage_badge"": ""gold_star""}, ""periodo_ids"": [""6c6g3m8jh""], ""property_groups"": {""hierarchy"": [{""property"": {""id"": ""P31"", ""label"": ""instance of""}, ""value"": {""id"": ""Q186081"", ""label"": ""time interval""}}, {""property"": {""id"": ""P31"", ""label"": ""instance of""}, ""value"": {""id"": ""Q188686"", ""label"": ""military occupation""}}, {""property"": {""id"": ""P361"", ""label"": ""part of""}, ""value"": {""id"": ""Q11285118"", ""label"": ""history of the Southern United States""}}, {""property"": {""id"": ""P155"", ""label"": ""follows""}, ""value"": {""id"": ""Q8676"", ""label"": ""American Civil War""}}, {""property"": {""id"": ""P156"", ""label"": ""followed by""}, ""value"": {""id"": ""Q1753636"", ""label"": ""Gilded Age""}}], ""temporal"": [{""property"": {""id"": ""P580"", ""label"": ""start time""}, ""value"": {""id"": null, ""label"": ""time=+1863-12-08T00:00:00Z;precision=11""}}, {""property"": {""id"": ""P582"", ""label"": ""end time""}, ""value"": {""id"": null, ""label"": ""time=+1877-03-31T00:00:00Z;precision=11""}}, {""property"": {""id"": ""P9350"", ""label"": ""PeriodO period ID""}, ""value"": {""id"": null, ""label"": ""6c6g3m8jh""}}], ""geographical"": [{""property"": {""id"": ""P17"", ""label"": ""country""}, ""value"": {""id"": ""Q30"", ""label"": ""United States""}}, {""property"": {""id"": ""P276"", ""label"": ""location""}, ""value"": {""id"": ""Q49042"", ""label"": ""Southern United States""}}]}, ""coverage_flags"": {""has_temporal"": true, ""has_geographical"": true}, ""evidence"": [{""kind"": ""extraction_only"", ""message"": ""Deterministic type mapping disabled. Route to SCA adjudication."", ""qid"": {""id"": ""Q623429"", ""label"": ""Reconstruction Era""}, ""periodo_ids"": [""6c6g3m8jh""], ""property_ids"": [""P155"", ""P156"", ""P17"", ""P276"", ""P31"", ""P361"", ""P580"", ""P582"", ""P9350""]}]}"
Q633834,Hettangian,9qtgwrf75,UNRESOLVED_FOR_SCA,0.00,true,true,gold_star,2,2,3,"{""qid"": {""id"": ""Q633834"", ""label"": ""Hettangian""}, ""decision"": {""canonical_type"": ""UNRESOLVED_FOR_SCA"", ""confidence"": 0.0, ""vote_scores"": {}, ""coverage_badge"": ""gold_star""}, ""periodo_ids"": [""9qtgwrf75""], ""property_groups"": {""hierarchy"": [{""property"": {""id"": ""P156"", ""label"": ""followed by""}, ""value"": {""id"": ""Q911869"", ""label"": ""Sinemurian""}}, {""property"": {""id"": ""P155"", ""label"": ""follows""}, ""value"": {""id"": ""Q530828"", ""label"": ""Rhaetian""}}, {""property"": {""id"": ""P31"", ""label"": ""instance of""}, ""value"": {""id"": ""Q1123245"", ""label"": ""stage""}}, {""property"": {""id"": ""P31"", ""label"": ""instance of""}, ""value"": {""id"": ""Q568683"", ""label"": ""age""}}, {""property"": {""id"": ""P361"", ""label"": ""part of""}, ""value"": {""id"": ""Q284787"", ""label"": ""Early Jurassic""}}, {""property"": {""id"": ""P361"", ""label"": ""part of""}, ""value"": {""id"": ""Q63463770"", ""label"": ""ICS Standard Global Chronostratigraphic (Geochronologic) Scale""}}], ""temporal"": [{""property"": {""id"": ""P580"", ""label"": ""start time""}, ""value"": {""id"": null, ""label"": ""time=-201300000-00-00T00:00:00Z;precision=4""}}, {""property"": {""id"": ""P582"", ""label"": ""end time""}, ""value"": {""id"": null, ""label"": ""time=-199300000-00-00T00:00:00Z;precision=4""}}, {""property"": {""id"": ""P9350"", ""label"": ""PeriodO period ID""}, ""value"": {""id"": null, ""label"": ""9qtgwrf75""}}], ""geographical"": [{""property"": {""id"": ""P625"", ""label"": ""coordinate location""}, ""value"": {""id"": null, ""label"": ""{'latitude': 47.48388888888889, 'longitude': 11.530555555555555, 'altitude': None, 'precision': 0.0002777777777777778, 'globe': 'http://www.wikidata.org/entity/Q2'}""}}, {""property"": {""id"": ""P7153"", ""label"": ""significant place""}, ""value"": {""id"": ""Q21881790"", ""label"": ""Kuhjoch""}}]}, ""coverage_flags"": {""has_temporal"": true, ""has_geographical"": true}, ""evidence"": [{""kind"": ""extraction_only"", ""message"": ""Deterministic type mapping disabled. Route to SCA adjudication."", ""qid"": {""id"": ""Q633834"", ""label"": ""Hettangian""}, ""periodo_ids"": [""9qtgwrf75""], ""property_ids"": [""P155"", ""P156"", ""P31"", ""P361"", ""P580"", ""P582"", ""P625"", ""P7153"", ""P9350""]}]}"
Q638530,Texas Revolution,6c6g3fdwd,UNRESOLVED_FOR_SCA,0.00,true,true,gold_star,1,3,5,"{""qid"": {""id"": ""Q638530"", ""label"": ""Texas Revolution""}, ""decision"": {""canonical_type"": ""UNRESOLVED_FOR_SCA"", ""confidence"": 0.0, ""vote_scores"": {}, ""coverage_badge"": ""gold_star""}, ""periodo_ids"": [""6c6g3fdwd""], ""property_groups"": {""hierarchy"": [{""property"": {""id"": ""P31"", ""label"": ""instance of""}, ""value"": {""id"": ""Q3119121"", ""label"": ""revolutionary war""}}], ""temporal"": [{""property"": {""id"": ""P580"", ""label"": ""start time""}, ""value"": {""id"": null, ""label"": ""time=+1835-10-02T00:00:00Z;precision=11""}}, {""property"": {""id"": ""P580"", ""label"": ""start time""}, ""value"": {""id"": null, ""label"": ""time=+1835-10-00T00:00:00Z;precision=10""}}, {""property"": {""id"": ""P582"", ""label"": ""end time""}, ""value"": {""id"": null, ""label"": ""time=+1864-04-21T00:00:00Z;precision=11""}}, {""property"": {""id"": ""P582"", ""label"": ""end time""}, ""value"": {""id"": null, ""label"": ""time=+1836-04-00T00:00:00Z;precision=10""}}, {""property"": {""id"": ""P9350"", ""label"": ""PeriodO period ID""}, ""value"": {""id"": null, ""label"": ""6c6g3fdwd""}}], ""geographical"": [{""property"": {""id"": ""P276"", ""label"": ""location""}, ""value"": {""id"": ""Q408"", ""label"": ""Australia""}}, {""property"": {""id"": ""P276"", ""label"": ""location""}, ""value"": {""id"": ""Q170588"", ""label"": ""Republic of Texas""}}, {""property"": {""id"": ""P625"", ""label"": ""coordinate location""}, ""value"": {""id"": null, ""label"": ""{'latitude': 31, 'longitude': -100, 'altitude': None, 'precision': 10.48004611682812, 'globe': 'http://www.wikidata.org/entity/Q2'}""}}]}, ""coverage_flags"": {""has_temporal"": true, ""has_geographical"": true}, ""evidence"": [{""kind"": ""extraction_only"", ""message"": ""Deterministic type mapping disabled. Route to SCA adjudication."", ""qid"": {""id"": ""Q638530"", ""label"": ""Texas Revolution""}, ""periodo_ids"": [""6c6g3fdwd""], ""property_ids"": [""P276"", ""P31"", ""P580"", ""P582"", ""P625"", ""P9350""]}]}"
Q663355,Berriasian,9qtgwk2jt,UNRESOLVED_FOR_SCA,0.00,true,false,silver,2,0,3,"{""qid"": {""id"": ""Q663355"", ""label"": ""Berriasian""}, ""decision"": {""canonical_type"": ""UNRESOLVED_FOR_SCA"", ""confidence"": 0.0, ""vote_scores"": {}, ""coverage_badge"": ""silver""}, ""periodo_ids"": [""9qtgwk2jt""], ""property_groups"": {""hierarchy"": [{""property"": {""id"": ""P156"", ""label"": ""followed by""}, ""value"": {""id"": ""Q843329"", ""label"": ""Valanginian""}}, {""property"": {""id"": ""P155"", ""label"": ""follows""}, ""value"": {""id"": ""Q855125"", ""label"": ""Tithonian""}}, {""property"": {""id"": ""P31"", ""label"": ""instance of""}, ""value"": {""id"": ""Q1123245"", ""label"": ""stage""}}, {""property"": {""id"": ""P31"", ""label"": ""instance of""}, ""value"": {""id"": ""Q568683"", ""label"": ""age""}}, {""property"": {""id"": ""P361"", ""label"": ""part of""}, ""value"": {""id"": ""Q752187"", ""label"": ""Early Cretaceous""}}, {""property"": {""id"": ""P361"", ""label"": ""part of""}, ""value"": {""id"": ""Q63463770"", ""label"": ""ICS Standard Global Chronostratigraphic (Geochronologic) Scale""}}], ""temporal"": [{""property"": {""id"": ""P580"", ""label"": ""start time""}, ""value"": {""id"": null, ""label"": ""time=-145000000-00-00T00:00:00Z;precision=3""}}, {""property"": {""id"": ""P582"", ""label"": ""end time""}, ""value"": {""id"": null, ""label"": ""time=-139800000-00-00T00:00:00Z;precision=4""}}, {""property"": {""id"": ""P9350"", ""label"": ""PeriodO period ID""}, ""value"": {""id"": null, ""label"": ""9qtgwk2jt""}}], ""geographical"": []}, ""coverage_flags"": {""has_temporal"": true, ""has_geographical"": false}, ""evidence"": [{""kind"": ""extraction_only"", ""message"": ""Deterministic type mapping disabled. Route to SCA adjudication."", ""qid"": {""id"": ""Q663355"", ""label"": ""Berriasian""}, ""periodo_ids"": [""9qtgwk2jt""], ""property_ids"": [""P155"", ""P156"", ""P31"", ""P361"", ""P580"", ""P582"", ""P9350""]}]}"
Q677316,Social War of 91-87 BCE,6c6g3rjxq,UNRESOLVED_FOR_SCA,0.00,true,true,gold_star,1,2,3,"{""qid"": {""id"": ""Q677316"", ""label"": ""Social War of 91-87 BCE""}, ""decision"": {""canonical_type"": ""UNRESOLVED_FOR_SCA"", ""confidence"": 0.0, ""vote_scores"": {}, ""coverage_badge"": ""gold_star""}, ""periodo_ids"": [""6c6g3rjxq""], ""property_groups"": {""hierarchy"": [{""property"": {""id"": ""P31"", ""label"": ""instance of""}, ""value"": {""id"": ""Q198"", ""label"": ""war""}}, {""property"": {""id"": ""P527"", ""label"": ""has part(s)""}, ""value"": {""id"": ""Q85745805"", ""label"": ""Battle of Acerrae""}}, {""property"": {""id"": ""P527"", ""label"": ""has part(s)""}, ""value"": {""id"": ""Q85745822"", ""label"": ""Battle of Canusium""}}], ""temporal"": [{""property"": {""id"": ""P580"", ""label"": ""start time""}, ""value"": {""id"": null, ""label"": ""time=-0091-00-00T00:00:00Z;precision=9""}}, {""property"": {""id"": ""P582"", ""label"": ""end time""}, ""value"": {""id"": null, ""label"": ""time=-0088-00-00T00:00:00Z;precision=9""}}, {""property"": {""id"": ""P9350"", ""label"": ""PeriodO period ID""}, ""value"": {""id"": null, ""label"": ""6c6g3rjxq""}}], ""geographical"": [{""property"": {""id"": ""P276"", ""label"": ""location""}, ""value"": {""id"": ""Q38"", ""label"": ""Italy""}}, {""property"": {""id"": ""P17"", ""label"": ""country""}, ""value"": {""id"": ""Q38"", ""label"": ""Italy""}}]}, ""coverage_flags"": {""has_temporal"": true, ""has_geographical"": true}, ""evidence"": [{""kind"": ""extraction_only"", ""message"": ""Deterministic type mapping disabled. Route to SCA adjudication."", ""qid"": {""id"": ""Q677316"", ""label"": ""Social War of 91-87 BCE""}, ""periodo_ids"": [""6c6g3rjxq""], ""property_ids"": [""P17"", ""P276"", ""P31"", ""P527"", ""P580"", ""P582"", ""P9350""]}]}"
Q689128,Haitian Revolution,6c6g3xsmz,UNRESOLVED_FOR_SCA,0.00,true,true,gold_star,2,2,5,"{""qid"": {""id"": ""Q689128"", ""label"": ""Haitian Revolution""}, ""decision"": {""canonical_type"": ""UNRESOLVED_FOR_SCA"", ""confidence"": 0.0, ""vote_scores"": {}, ""coverage_badge"": ""gold_star""}, ""periodo_ids"": [""6c6g3xsmz""], ""property_groups"": {""hierarchy"": [{""property"": {""id"": ""P31"", ""label"": ""instance of""}, ""value"": {""id"": ""Q10931"", ""label"": ""revolution""}}, {""property"": {""id"": ""P31"", ""label"": ""instance of""}, ""value"": {""id"": ""Q1155622"", ""label"": ""slave rebellion""}}, {""property"": {""id"": ""P361"", ""label"": ""part of""}, ""value"": {""id"": ""Q3108868"", ""label"": ""Atlantic Revolutions""}}, {""property"": {""id"": ""P361"", ""label"": ""part of""}, ""value"": {""id"": ""Q207318"", ""label"": ""French Revolutionary Wars""}}, {""property"": {""id"": ""P361"", ""label"": ""part of""}, ""value"": {""id"": ""Q3202164"", ""label"": ""Latin American wars of independence""}}, {""property"": {""id"": ""P156"", ""label"": ""followed by""}, ""value"": {""id"": ""Q3297506"", ""label"": ""1804 Haitian massacre""}}, {""property"": {""id"": ""P527"", ""label"": ""has part(s)""}, ""value"": {""id"": ""Q2484240"", ""label"": ""Battle of Vertières""}}], ""temporal"": [{""property"": {""id"": ""P580"", ""label"": ""start time""}, ""value"": {""id"": null, ""label"": ""time=+1791-08-21T00:00:00Z;precision=11""}}, {""property"": {""id"": ""P580"", ""label"": ""start time""}, ""value"": {""id"": null, ""label"": ""time=+1791-08-14T00:00:00Z;precision=11""}}, {""property"": {""id"": ""P582"", ""label"": ""end time""}, ""value"": {""id"": null, ""label"": ""time=+1804-01-01T00:00:00Z;precision=11""}}, {""property"": {""id"": ""P585"", ""label"": ""point in time""}, ""value"": {""id"": null, ""label"": ""time=+1804-01-01T00:00:00Z;precision=11""}}, {""property"": {""id"": ""P9350"", ""label"": ""PeriodO period ID""}, ""value"": {""id"": null, ""label"": ""6c6g3xsmz""}}], ""geographical"": [{""property"": {""id"": ""P17"", ""label"": ""country""}, ""value"": {""id"": ""Q861551"", ""label"": ""Saint-Domingue""}}, {""property"": {""id"": ""P276"", ""label"": ""location""}, ""value"": {""id"": ""Q861551"", ""label"": ""Saint-Domingue""}}]}, ""coverage_flags"": {""has_temporal"": true, ""has_geographical"": true}, ""evidence"": [{""kind"": ""extraction_only"", ""message"": ""Deterministic type mapping disabled. Route to SCA adjudication."", ""qid"": {""id"": ""Q689128"", ""label"": ""Haitian Revolution""}, ""periodo_ids"": [""6c6g3xsmz""], ""property_ids"": [""P156"", ""P17"", ""P276"", ""P31"", ""P361"", ""P527"", ""P580"", ""P582"", ""P585"", ""P9350""]}]}"
Q707364,Count's Feud,6c6g339fj,UNRESOLVED_FOR_SCA,0.00,true,true,gold_star,1,2,4,"{""qid"": {""id"": ""Q707364"", ""label"": ""Count's Feud""}, ""decision"": {""canonical_type"": ""UNRESOLVED_FOR_SCA"", ""confidence"": 0.0, ""vote_scores"": {}, ""coverage_badge"": ""gold_star""}, ""periodo_ids"": [""6c6g339fj""], ""property_groups"": {""hierarchy"": [{""property"": {""id"": ""P31"", ""label"": ""instance of""}, ""value"": {""id"": ""Q1348385"", ""label"": ""war of succession""}}, {""property"": {""id"": ""P361"", ""label"": ""part of""}, ""value"": {""id"": ""Q12562"", ""label"": ""Protestant Reformation""}}], ""temporal"": [{""property"": {""id"": ""P580"", ""label"": ""start time""}, ""value"": {""id"": null, ""label"": ""time=+1534-00-00T00:00:00Z;precision=9""}}, {""property"": {""id"": ""P582"", ""label"": ""end time""}, ""value"": {""id"": null, ""label"": ""time=+1536-00-00T00:00:00Z;precision=9""}}, {""property"": {""id"": ""P585"", ""label"": ""point in time""}, ""value"": {""id"": null, ""label"": ""time=+1536-07-29T00:00:00Z;precision=11""}}, {""property"": {""id"": ""P9350"", ""label"": ""PeriodO period ID""}, ""value"": {""id"": null, ""label"": ""6c6g339fj""}}], ""geographical"": [{""property"": {""id"": ""P276"", ""label"": ""location""}, ""value"": {""id"": ""Q35"", ""label"": ""Denmark""}}, {""property"": {""id"": ""P17"", ""label"": ""country""}, ""value"": {""id"": ""Q35"", ""label"": ""Denmark""}}]}, ""coverage_flags"": {""has_temporal"": true, ""has_geographical"": true}, ""evidence"": [{""kind"": ""extraction_only"", ""message"": ""Deterministic type mapping disabled. Route to SCA adjudication."", ""qid"": {""id"": ""Q707364"", ""label"": ""Count's Feud""}, ""periodo_ids"": [""6c6g339fj""], ""property_ids"": [""P17"", ""P276"", ""P31"", ""P361"", ""P580"", ""P582"", ""P585"", ""P9350""]}]}"
Q731470,Eoarchean,9qtgwckcw,UNRESOLVED_FOR_SCA,0.00,true,false,silver,2,0,3,"{""qid"": {""id"": ""Q731470"", ""label"": ""Eoarchean""}, ""decision"": {""canonical_type"": ""UNRESOLVED_FOR_SCA"", ""confidence"": 0.0, ""vote_scores"": {}, ""coverage_badge"": ""silver""}, ""periodo_ids"": [""9qtgwckcw""], ""property_groups"": {""hierarchy"": [{""property"": {""id"": ""P156"", ""label"": ""followed by""}, ""value"": {""id"": ""Q738167"", ""label"": ""Paleoarchean""}}, {""property"": {""id"": ""P31"", ""label"": ""instance of""}, ""value"": {""id"": ""Q630830"", ""label"": ""era""}}, {""property"": {""id"": ""P31"", ""label"": ""instance of""}, ""value"": {""id"": ""Q2464485"", ""label"": ""erathem""}}, {""property"": {""id"": ""P361"", ""label"": ""part of""}, ""value"": {""id"": ""Q104168"", ""label"": ""Archean""}}, {""property"": {""id"": ""P361"", ""label"": ""part of""}, ""value"": {""id"": ""Q63463770"", ""label"": ""ICS Standard Global Chronostratigraphic (Geochronologic) Scale""}}], ""temporal"": [{""property"": {""id"": ""P580"", ""label"": ""start time""}, ""value"": {""id"": null, ""label"": ""time=-4031000000-00-00T00:00:00Z;precision=3""}}, {""property"": {""id"": ""P582"", ""label"": ""end time""}, ""value"": {""id"": null, ""label"": ""time=-3600000000-00-00T00:00:00Z;precision=1""}}, {""property"": {""id"": ""P9350"", ""label"": ""PeriodO period ID""}, ""value"": {""id"": null, ""label"": ""9qtgwckcw""}}], ""geographical"": []}, ""coverage_flags"": {""has_temporal"": true, ""has_geographical"": false}, ""evidence"": [{""kind"": ""extraction_only"", ""message"": ""Deterministic type mapping disabled. Route to SCA adjudication."", ""qid"": {""id"": ""Q731470"", ""label"": ""Eoarchean""}, ""periodo_ids"": [""9qtgwckcw""], ""property_ids"": [""P156"", ""P31"", ""P361"", ""P580"", ""P582"", ""P9350""]}]}"
Q7403398,Saladin in Egypt,6c6g37thw,UNRESOLVED_FOR_SCA,0.00,true,true,gold_star,1,1,3,"{""qid"": {""id"": ""Q7403398"", ""label"": ""Saladin in Egypt""}, ""decision"": {""canonical_type"": ""UNRESOLVED_FOR_SCA"", ""confidence"": 0.0, ""vote_scores"": {}, ""coverage_badge"": ""gold_star""}, ""periodo_ids"": [""6c6g37thw""], ""property_groups"": {""hierarchy"": [{""property"": {""id"": ""P31"", ""label"": ""instance of""}, ""value"": {""id"": ""Q11514315"", ""label"": ""historical period""}}], ""temporal"": [{""property"": {""id"": ""P9350"", ""label"": ""PeriodO period ID""}, ""value"": {""id"": null, ""label"": ""6c6g37thw""}}, {""property"": {""id"": ""P580"", ""label"": ""start time""}, ""value"": {""id"": null, ""label"": ""time=+1171-00-00T00:00:00Z;precision=9""}}, {""property"": {""id"": ""P582"", ""label"": ""end time""}, ""value"": {""id"": null, ""label"": ""time=+1193-00-00T00:00:00Z;precision=9""}}], ""geographical"": [{""property"": {""id"": ""P17"", ""label"": ""country""}, ""value"": {""id"": ""Q79"", ""label"": ""Egypt""}}]}, ""coverage_flags"": {""has_temporal"": true, ""has_geographical"": true}, ""evidence"": [{""kind"": ""extraction_only"", ""message"": ""Deterministic type mapping disabled. Route to SCA adjudication."", ""qid"": {""id"": ""Q7403398"", ""label"": ""Saladin in Egypt""}, ""periodo_ids"": [""6c6g37thw""], ""property_ids"": [""P17"", ""P31"", ""P580"", ""P582"", ""P9350""]}]}"
Q752187,Early Cretaceous,9qtgwjphz,UNRESOLVED_FOR_SCA,0.00,true,false,silver,2,0,3,"{""qid"": {""id"": ""Q752187"", ""label"": ""Early Cretaceous""}, ""decision"": {""canonical_type"": ""UNRESOLVED_FOR_SCA"", ""confidence"": 0.0, ""vote_scores"": {}, ""coverage_badge"": ""silver""}, ""periodo_ids"": [""9qtgwjphz""], ""property_groups"": {""hierarchy"": [{""property"": {""id"": ""P155"", ""label"": ""follows""}, ""value"": {""id"": ""Q499312"", ""label"": ""Late Jurassic""}}, {""property"": {""id"": ""P156"", ""label"": ""followed by""}, ""value"": {""id"": ""Q338199"", ""label"": ""Late Cretaceous""}}, {""property"": {""id"": ""P527"", ""label"": ""has part(s)""}, ""value"": {""id"": ""Q301728"", ""label"": ""Albian""}}, {""property"": {""id"": ""P527"", ""label"": ""has part(s)""}, ""value"": {""id"": ""Q622265"", ""label"": ""Aptian""}}, {""property"": {""id"": ""P527"", ""label"": ""has part(s)""}, ""value"": {""id"": ""Q732702"", ""label"": ""Barremian""}}, {""property"": {""id"": ""P527"", ""label"": ""has part(s)""}, ""value"": {""id"": ""Q734179"", ""label"": ""Hauterivian""}}, {""property"": {""id"": ""P527"", ""label"": ""has part(s)""}, ""value"": {""id"": ""Q843329"", ""label"": ""Valanginian""}}, {""property"": {""id"": ""P527"", ""label"": ""has part(s)""}, ""value"": {""id"": ""Q663355"", ""label"": ""Berriasian""}}, {""property"": {""id"": ""P361"", ""label"": ""part of""}, ""value"": {""id"": ""Q44626"", ""label"": ""Cretaceous""}}, {""property"": {""id"": ""P361"", ""label"": ""part of""}, ""value"": {""id"": ""Q63463770"", ""label"": ""ICS Standard Global Chronostratigraphic (Geochronologic) Scale""}}, {""property"": {""id"": ""P31"", ""label"": ""instance of""}, ""value"": {""id"": ""Q312468"", ""label"": ""series""}}, {""property"": {""id"": ""P31"", ""label"": ""instance of""}, ""value"": {""id"": ""Q754897"", ""label"": ""epoch""}}], ""temporal"": [{""property"": {""id"": ""P580"", ""label"": ""start time""}, ""value"": {""id"": null, ""label"": ""time=-145000000-00-00T00:00:00Z;precision=3""}}, {""property"": {""id"": ""P582"", ""label"": ""end time""}, ""value"": {""id"": null, ""label"": ""time=-100500000-00-00T00:00:00Z;precision=4""}}, {""property"": {""id"": ""P9350"", ""label"": ""PeriodO period ID""}, ""value"": {""id"": null, ""label"": ""9qtgwjphz""}}], ""geographical"": []}, ""coverage_flags"": {""has_temporal"": true, ""has_geographical"": false}, ""evidence"": [{""kind"": ""extraction_only"", ""message"": ""Deterministic type mapping disabled. Route to SCA adjudication."", ""qid"": {""id"": ""Q752187"", ""label"": ""Early Cretaceous""}, ""periodo_ids"": [""9qtgwjphz""], ""property_ids"": [""P155"", ""P156"", ""P31"", ""P361"", ""P527"", ""P580"", ""P582"", ""P9350""]}]}"
